episode,episode_seed,training_stage,bgh_bayesian_game_enabled,bgh_heuristic_guidance_enabled,bgh_guidance_lambda,bgh_zero_diff_mode,cloud_enabled,neighbor_feedback_collection_enabled,neighbor_feedback_decision_enabled,neighbor_feedback_episode_terminal_jobs_seen,neighbor_feedback_episode_pair_samples,neighbor_feedback_total_terminal_jobs_seen,neighbor_feedback_total_pair_samples,neighbor_feedback_active_pair_count,wall_time_seconds,simulation_end_time,training_episode_reward,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,completion_rate,drop_rate,queued_jobs,queue_admission_rate,started_from_waiting_jobs,waiting_timeout_drops,waiting_timeout_drop_rate,max_waiting_queue_length,remaining_waiting_jobs,energy_normalization_j,energy_cost_weight,energy_optimization_enabled,routing_decision_count,routing_actor_controlled_count,routing_forced_action_count,routing_orchestrator_action_count,routing_random_action_count,routing_policy_action_count,routing_self_count,routing_self_rate,routing_edge_count,routing_edge_rate,routing_cloud_count,routing_cloud_rate,routing_drop_count,routing_drop_rate,multi_hop_job_count,multi_hop_job_rate,avg_routing_edge_hops_per_job,max_routing_hops,routing_source_target_matrix_json,routing_reward_by_agent_json,host_decision_count,host_random_action_count,host_policy_action_count,host_started_count,host_started_rate,host_queued_count,host_queued_rate,host_dropped_count,host_dropped_rate,routing_episode_updates,routing_replay_size,routing_replay_trainable_size,routing_update_step,routing_global_decision_steps,routing_training_action_steps,routing_critic_loss,routing_q1_loss,routing_q2_loss,routing_actor_loss,routing_alpha_loss,routing_alpha,routing_policy_entropy,routing_target_entropy,routing_mean_q1,routing_mean_q2,routing_mean_target_q,host_episode_updates,host_replay_size_total,host_training_action_steps_total,host_update_step_total,host_critic_loss,host_q1_loss,host_q2_loss,host_actor_loss,host_alpha_loss,host_alpha_mean,host_policy_entropy,host_target_entropy,host_mean_q1,host_mean_q2,host_mean_target_q,routing_layer_reward_sum,host_layer_reward_sum,terminal_trace_flushed_count,routing_transition_flushed_count,host_transition_flushed_count,pending_trace_count_end,finalized_trace_count_end,causal_terminal_job_gap,sla_satisfied_jobs,sla_violated_completed_jobs,sla_satisfaction_rate,sla_violation_rate,mean_sla_violation_degree,total_completion_time,avg_completion_time,episode_energy_time_s,energy_time_gap_s,edge_idle_energy_j,edge_cpu_dynamic_energy_j,edge_gpu_dynamic_energy_j,edge_total_energy_j,cloud_compute_energy_j,system_compute_energy_j,system_dynamic_compute_energy_j,transfer_energy_j,edge_edge_transfer_energy_j,edge_cloud_transfer_energy_j,total_system_energy_j,total_system_energy_kwh,edge_idle_avg_power_w,edge_cpu_dynamic_avg_power_w,edge_gpu_dynamic_avg_power_w,edge_total_avg_power_w,cloud_compute_avg_power_w,system_compute_avg_power_w,transfer_equivalent_avg_power_w,system_total_equivalent_avg_power_w,edge_idle_energy_share,edge_cpu_dynamic_energy_share,edge_gpu_dynamic_energy_share,cloud_compute_energy_share,transfer_energy_share,system_energy_per_completed_job_j,system_energy_per_total_job_j,task_compute_energy_j,task_transfer_energy_j,task_attributable_energy_j,task_compute_energy_per_completed_job_j,task_attributable_energy_per_total_job_j,transfer_split_gap_j,transfer_job_accounting_gap_j,task_edge_edge_transfer_energy_j,task_edge_cloud_transfer_energy_j,workload_total_cpu_request,workload_mean_cpu_request,workload_max_cpu_request,workload_total_gpu_request,workload_mean_gpu_request,workload_max_gpu_request,workload_gpu_job_ratio,workload_total_duration_s,workload_mean_duration_s,workload_p95_duration_s,workload_max_duration_s,workload_arrival_span_s,workload_observed_arrival_rate,edge_completed_jobs,edge_total_cpu_capacity,edge_total_gpu_capacity,edge_cpu_resource_seconds,edge_gpu_resource_seconds,edge_avg_cpu_load,edge_peak_cpu_load,edge_avg_gpu_load,edge_peak_gpu_load,edge_avg_running_jobs,edge_peak_running_jobs,edge_host_avg_cpu_load_mean,edge_host_avg_cpu_load_std,edge_host_avg_cpu_load_p95,edge_host_avg_gpu_load_mean,edge_host_avg_gpu_load_std,edge_host_busy_ratio_mean,edge_host_busy_ratio_max,cloud_completed_jobs,cloud_cpu_resource_seconds,cloud_gpu_resource_seconds,cloud_avg_used_cpu,cloud_peak_used_cpu,cloud_avg_used_gpu,cloud_peak_used_gpu,cloud_avg_running_jobs,cloud_peak_running_jobs,cloud_busy_ratio
37,78,host_pretrain,True,True,0.0,False,True,True,True,1000,0,37000,0,0,9.632615499998792,12538.21659780391,0.0,1000,711,289,0,0.711,0.289,551,0.551,267,0,0.0,20,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 198}, ""DC-2"": {""DC-2"": 171}, ""DC-3"": {""DC-3"": 210}, ""DC-4"": {""DC-4"": 215}, ""DC-5"": {""DC-5"": 206}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,444,0.444,551,0.551,5,0.005,0,0,0,0,37000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,37000,37000,6008,3.9172010701966,1.9543081303516707,1.9628929388950545,-2.1287285322212126,-0.9227738384587831,0.09688283205032348,0.9916344491609064,0.596022245418503,-0.2839823742935145,-0.28345543537956785,-0.28527042688059795,0.0,430.38110172878106,1000,0,1000,0,0,0,669,42,0.669,0.331,0.30820519723177037,1088796.73046413,1531.3596771647397,12538.21659780391,0.0,169265924.07035285,6942994.968750003,31936472.65190894,208145391.6910118,0.0,208145391.6910118,38879467.62065894,0.0,0.0,0.0,208145391.6910118,57.81816435861438,13500.000000000005,553.7466125737595,2547.13039951014,16600.877012083904,0.0,16600.877012083904,0.0,16600.877012083904,0.81321004849161,0.03335646738245715,0.15343348412593288,0.0,0.0,292750.1992841235,208145.39169101178,43804841.64126899,0.0,43804841.64126899,61610.18514946412,43804.84164126899,0.0,0.0,0.0,0.0,20756.4,20.756400000000003,184.0,845.9000000000001,0.8459000000000001,1.0,1.0,1034899.0,1034.899,3623.0,4577.0,6530.781104587241,0.15296791976357915,711,14528.0,254.0,18960669.200000003,776362.7,0.1040907318748248,0.18001101321585902,0.24377837463164298,0.46535433070866145,71.47858652856367,137,0.09229110209562653,0.17954772597285976,0.4713065405664122,0.10286017273189317,0.18793954783416747,0.2071801268093384,0.9978824916390178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
38,79,host_pretrain,True,True,0.0,False,True,True,True,1000,0,38000,0,0,9.541418599997996,13698.098942317258,0.0,1000,652,348,0,0.652,0.348,614,0.614,277,0,0.0,33,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 202}, ""DC-2"": {""DC-2"": 203}, ""DC-3"": {""DC-3"": 209}, ""DC-4"": {""DC-4"": 203}, ""DC-5"": {""DC-5"": 183}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,375,0.375,614,0.614,11,0.011,0,0,0,0,38000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,496,38000,38000,6504,3.8213724729514893,1.904233920718393,1.9171385539154853,-2.1085128457315507,-0.9160500729997312,0.09666514992713929,0.9877715504938557,0.5960475619762174,-0.27207791261307357,-0.2716386366725689,-0.27135367294953716,0.0,37.49554711097893,1000,0,1000,0,0,0,592,60,0.592,0.408,0.38020417996993056,1109612.6152725948,1701.8598393751454,13698.098942317258,0.0,184924335.721283,6705451.718749997,32393364.421783824,224023151.86181682,0.0,224023151.86181682,39098816.14053382,0.0,0.0,0.0,224023151.86181682,62.22865329494912,13500.0,489.5169575710234,2364.8073034216204,16354.324260992646,0.0,16354.324260992646,0.0,16354.324260992646,0.8254697524983892,0.029931958652586455,0.1445982888490243,0.0,0.0,343593.79119910556,224023.15186181682,43844896.857452676,0.0,43844896.857452676,67246.77432124644,43844.89685745267,0.0,0.0,0.0,0.0,21948.2,21.9482,184.0,849.5,0.8495,1.0,1.0,1033667.0,1033.667,3418.8999999999983,4575.0,6519.7867668344325,0.1532258700670738,652,14528.0,254.0,18129476.0,757128.9,0.09110015623331386,0.18674284140969163,0.21760847643874787,0.4370078740157479,63.820607785164036,127,0.08158615959517058,0.16187856650156854,0.4527252304217127,0.09615430072059222,0.18062270595239402,0.17986131492267482,0.9921814740302102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
39,80,host_pretrain,True,True,0.0,False,True,True,True,1000,0,39000,0,0,9.751819299999624,14825.03925819506,0.0,1000,725,275,0,0.725,0.275,466,0.466,202,0,0.0,64,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 202}, ""DC-2"": {""DC-2"": 195}, ""DC-3"": {""DC-3"": 201}, ""DC-4"": {""DC-4"": 208}, ""DC-5"": {""DC-5"": 194}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,523,0.523,466,0.466,11,0.011,0,0,0,0,39000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,39000,39000,7006,3.7711938420139934,1.880735197627687,1.8904586427240258,-2.1333851833267516,-0.8751602116452746,0.09644591063261032,0.971233641721338,0.5964125698781109,-0.2294510012655797,-0.22915984008951015,-0.23041657990853923,0.0,546.6113183001978,1000,0,1000,0,0,0,686,39,0.686,0.314,0.2926241791663632,1002447.7639509805,1382.6865709668696,14825.03925819506,0.0,200138029.9856334,6898983.125,30407851.73862887,237444864.84926227,0.0,237444864.84926227,37306834.86362887,0.0,0.0,0.0,237444864.84926227,65.95690690257285,13500.000000000005,465.3601926339821,2051.1144158906604,16016.474608524648,0.0,16016.474608524648,0.0,16016.474608524648,0.8428821154447267,0.029055095082303417,0.12806278947296992,0.0,0.0,327510.15841277555,237444.86484926226,41921312.11111822,0.0,41921312.11111822,57822.49946361134,41921.31211111822,0.0,0.0,0.0,0.0,20810.4,20.8104,184.0,847.6000000000001,0.8476000000000001,1.0,1.0,996033.0,996.033,3232.0,4503.0,6803.190947524847,0.14684285766864424,725,14528.0,254.0,18364541.0,738498.0000000001,0.08526649182110083,0.19549834801762114,0.19611903822363744,0.418503937007874,57.16935957059902,116,0.07756003210566369,0.15274040668014677,0.40169734477823155,0.08308913916157623,0.14889149400233326,0.1686078244431941,0.9976702684428916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
40,81,host_pretrain,True,True,0.0,False,True,True,True,1000,0,40000,0,0,10.080797599999642,14986.291320906084,0.0,1000,761,239,0,0.761,0.239,443,0.443,212,0,0.0,37,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 196}, ""DC-2"": {""DC-2"": 207}, ""DC-3"": {""DC-3"": 208}, ""DC-4"": {""DC-4"": 193}, ""DC-5"": {""DC-5"": 196}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,549,0.549,443,0.443,8,0.008,0,0,0,0,40000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,40000,40000,7508,3.6413337362714975,1.8157897738821478,1.825543966663786,-2.118750915109399,-0.7521356276989696,0.09625421315431595,0.9188665887749052,0.5969833498931976,-0.22179874885025846,-0.2211322442914148,-0.2215221966115899,0.0,764.0515714664534,1000,0,1000,0,0,0,725,36,0.725,0.275,0.2576317684301212,1059730.3661725672,1392.5497584396417,14986.291320906084,0.0,202314932.83223206,7426745.843749999,31679257.480231345,241420936.1562134,0.0,241420936.1562134,39106003.323981345,0.0,0.0,0.0,241420936.1562134,67.06137115450372,13499.999999999995,495.56929628010005,2113.8824010473054,16109.4516973274,0.0,16109.4516973274,0.0,16109.4516973274,0.8380173486748578,0.030762642055801086,0.13122000926934116,0.0,0.0,317241.7032276129,241420.9361562134,44216244.71680512,0.0,44216244.71680512,58102.81828752316,44216.24471680512,0.0,0.0,0.0,0.0,20531.8,20.5318,184.0,853.2,0.8532000000000001,1.0,1.0,1023069.0,1023.069,3408.2,4557.0,6693.654821565921,0.14924581960536362,761,14528.0,254.0,19947671.6,793962.1000000003,0.09162040515545665,0.17856552863436123,0.20857962603526176,0.4653543307086613,61.3635475454243,137,0.08259488271335004,0.15856334752894116,0.4216184471327878,0.08494841036648351,0.1665458595258111,0.17031892865848625,0.9782940746352435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
41,82,host_pretrain,True,True,0.0,False,True,True,True,1000,0,41000,0,0,9.150621099994169,13904.81417710342,0.0,1000,749,251,0,0.749,0.251,484,0.484,237,0,0.0,38,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 191}, ""DC-2"": {""DC-2"": 202}, ""DC-3"": {""DC-3"": 196}, ""DC-4"": {""DC-4"": 214}, ""DC-5"": {""DC-5"": 197}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,512,0.512,484,0.484,4,0.004,0,0,0,0,41000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,41000,41000,8006,3.5323725014805314,1.7610711654027302,1.7713013310509034,-2.116162212498217,-0.6799738217429464,0.09608451575040818,0.8865363856396044,0.5968587774349504,-0.18907827753985085,-0.18896191081884933,-0.18983666966463547,0.0,684.5081891216289,1000,0,1000,0,0,0,710,39,0.71,0.29,0.27076101315921935,1038896.6132807635,1387.0448775444106,13904.81417710342,0.0,187714991.39089626,6405881.875000002,29379686.67496106,223500559.94085732,0.0,223500559.94085732,35785568.54996106,0.0,0.0,0.0,223500559.94085732,62.083488872460364,13500.000000000005,460.6952522636618,2112.914728723206,16073.609980986874,0.0,16073.609980986874,0.0,16073.609980986874,0.8398860004671549,0.028661592063550647,0.1314524074692945,0.0,0.0,298398.61140301375,223500.55994085732,40627810.62836757,0.0,40627810.62836757,54242.73782158554,40627.81062836757,0.0,0.0,0.0,0.0,20827.4,20.8274,184.0,850.1,0.8501000000000001,1.0,1.0,1000024.0,1000.024,3398.05,4550.0,6943.209854977553,0.14388157939426557,749,14528.0,254.0,16909671.8,767517.0000000003,0.0837074588281018,0.17767070484581496,0.21731469647517543,0.42559055118110245,63.678161298840806,127,0.07678254204394362,0.1540689690972253,0.44740411777927175,0.08488084486188108,0.16960365878673572,0.17818533261020825,0.9897291560114059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
42,83,host_pretrain,True,True,0.0,False,True,True,True,1000,0,42000,0,0,9.12055419999524,13167.3307406444,0.0,1000,827,173,0,0.827,0.173,339,0.339,174,0,0.0,48,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 219}, ""DC-2"": {""DC-2"": 180}, ""DC-3"": {""DC-3"": 203}, ""DC-4"": {""DC-4"": 202}, ""DC-5"": {""DC-5"": 196}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,653,0.653,339,0.339,8,0.008,0,0,0,0,42000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,42000,42000,8506,3.46233389043808,1.7254123468399047,1.7369215426445008,-2.114112033367157,-0.6939666489623487,0.09590285718441009,0.8910105736255646,0.5957065963745117,-0.18522418260946868,-0.1856403346657753,-0.1863137866333127,0.0,1204.756159860163,1000,0,1000,0,0,0,804,23,0.804,0.196,0.18532721271471295,1037073.7873011574,1254.0190898442047,13167.3307406444,0.0,177758964.99869928,6660261.0937500065,31984087.942300037,216403314.03474933,0.0,216403314.03474933,38644349.036050044,0.0,0.0,0.0,216403314.03474933,60.112031676319255,13499.99999999999,505.8171033246225,2429.048724626686,16434.8658279513,0.0,16434.8658279513,0.0,16434.8658279513,0.8214244120593982,0.030777075311704902,0.14779851262889687,0.0,0.0,261672.68928022892,216403.31403474932,44062824.840904385,0.0,44062824.840904385,53280.32024293154,44062.82484090439,0.0,0.0,0.0,0.0,19844.0,19.844,184.0,844.0,0.844,1.0,1.0,1036427.0,1036.427,3499.05,4490.0,6819.676656773294,0.14648788355790954,827,14528.0,254.0,17628051.0,807862.9999999995,0.0921511422194211,0.19238711453744495,0.24154956344404302,0.46062992125984253,71.51008951977757,140,0.08430285055410368,0.15637041172871483,0.42790824396989785,0.09916876098276661,0.1788858156566509,0.1821693195162777,0.9079288912442804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
43,84,host_pretrain,True,True,0.0,False,True,True,True,1000,0,43000,0,0,10.054344199998013,14207.031665917664,0.0,1000,745,255,0,0.745,0.255,449,0.449,202,0,0.0,31,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 191}, ""DC-2"": {""DC-2"": 191}, ""DC-3"": {""DC-3"": 199}, ""DC-4"": {""DC-4"": 217}, ""DC-5"": {""DC-5"": 202}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,543,0.543,449,0.449,8,0.008,0,0,0,0,43000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,43000,43000,9006,3.3540305790901184,1.673502876996994,1.6805277070999145,-2.1090916481018067,-0.6681763351261616,0.09571765661239624,0.8811348288059234,0.5967253699302674,-0.15692979846894742,-0.15664798694103957,-0.15424912605434657,0.0,667.9105142968339,1000,0,1000,0,0,0,708,37,0.708,0.292,0.269543221661599,1075528.7828476755,1443.662795768692,14207.031665917664,0.0,191794927.48988837,7393157.656249978,30149621.611488976,229337706.7576273,0.0,229337706.7576273,37542779.26773895,0.0,0.0,0.0,229337706.7576273,63.70491854378536,13499.999999999993,520.3872159999466,2122.1619209744713,16142.54913697441,0.0,16142.54913697441,0.0,16142.54913697441,0.8362991424370718,0.03223699129451636,0.1314638662684119,0.0,0.0,307835.84799681517,229337.7067576273,42456918.64488503,0.0,42456918.64488503,56989.15254346984,42456.91864488503,0.0,0.0,0.0,0.0,22194.0,22.194,184.0,847.9000000000001,0.8479000000000001,1.0,1.0,1058584.0,1058.584,3550.2999999999997,4535.0,6915.913015822062,0.14444947438096914,745,14528.0,254.0,19993835.0,794567.1000000001,0.09686947011646524,0.17827643171806168,0.22018793247560484,0.4318897637795275,64.65657440629538,131,0.08673120266665806,0.1650392729967619,0.4444555822591769,0.08451308853491214,0.15891337961490287,0.18188970617017436,0.9178599891931045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
44,85,host_pretrain,True,True,0.0,False,True,True,True,1000,0,44000,0,0,10.369775300001493,12657.78525645682,0.0,1000,802,198,0,0.802,0.198,370,0.37,181,0,0.0,53,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 216}, ""DC-2"": {""DC-2"": 198}, ""DC-3"": {""DC-3"": 196}, ""DC-4"": {""DC-4"": 192}, ""DC-5"": {""DC-5"": 198}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,621,0.621,370,0.37,9,0.009,0,0,0,0,44000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,44000,44000,9508,3.3033673098362772,1.6476954435447297,1.6556718624920483,-2.1029696013348036,-0.6413107510114393,0.09553670883178711,0.8692539982586743,0.5966975893157412,-0.11024658732205272,-0.11058280068965429,-0.1095351135744101,0.0,1048.192644016909,1000,0,1000,0,0,0,774,28,0.774,0.226,0.21086618370205634,1036780.9328882309,1292.7443053469212,12657.78525645682,0.0,170880100.9621672,6440371.562499993,29368930.713691946,206689403.23835915,0.0,206689403.23835915,35809302.276191935,0.0,0.0,0.0,206689403.23835915,57.41372312176643,13500.000000000011,508.8071437469455,2320.2266525031037,16329.03379625006,0.0,16329.03379625006,0.0,16329.03379625006,0.8267482429425963,0.031159660154772437,0.14209209690263122,0.0,0.0,257717.46039695654,206689.40323835914,41388506.02173908,0.0,41388506.02173908,51606.615987205834,41388.50602173908,0.0,0.0,0.0,0.0,20999.0,20.999,184.0,849.3000000000001,0.8493,1.0,1.0,1034172.0,1034.172,3210.899999999999,4566.0,6652.063297804236,0.15017896782938875,802,14528.0,254.0,17463437.0,808623.4000000003,0.09496556734889591,0.16643722466960353,0.25150977271394565,0.47165354330708664,73.73090798202101,136,0.08480119062449103,0.16329831844734657,0.43840864017220343,0.09425912399575477,0.18266990825467144,0.1806629997280993,0.9749251874260029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
45,86,host_pretrain,True,True,0.0,False,True,True,True,1000,0,45000,0,0,9.895620900002541,14673.36136359656,0.0,1000,754,246,0,0.754,0.246,442,0.442,203,0,0.0,38,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 200}, ""DC-2"": {""DC-2"": 190}, ""DC-3"": {""DC-3"": 215}, ""DC-4"": {""DC-4"": 193}, ""DC-5"": {""DC-5"": 202}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,551,0.551,442,0.442,7,0.007,0,0,0,0,45000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,496,45000,45000,10004,3.2176505356065688,1.602805379657976,1.614845160034395,-2.096094161272049,-0.6432449065088746,0.09535168409347534,0.8696211538007182,0.5966217592358589,-0.10044714703314728,-0.10026512367110099,-0.10121362514403318,0.0,729.2802676871546,1000,0,1000,0,0,0,722,32,0.722,0.278,0.2599405164702615,1017245.5186668203,1349.1319876217776,14673.36136359656,0.0,198090378.40855378,6586411.093750006,32173827.4000547,236850616.90235847,0.0,236850616.90235847,38760238.49380471,0.0,0.0,0.0,236850616.90235847,65.7918380284329,13500.000000000016,448.868594628247,2192.669191660161,16141.537786288422,0.0,16141.537786288422,0.0,16141.537786288422,0.8363515408964142,0.02780829190943273,0.13584016719415318,0.0,0.0,314125.4866079025,236850.61690235848,43091644.28082623,0.0,43091644.28082623,57150.721857859724,43091.644280826236,0.0,0.0,0.0,0.0,20747.4,20.747400000000003,184.0,848.1999999999999,0.8482,1.0,1.0,950542.0,950.542,3207.2,4581.0,6792.510891453323,0.1470737428271174,754,14528.0,254.0,17744177.8,728366.6000000001,0.08323776992453716,0.18082323788546256,0.19542795739252555,0.4169291338582678,58.02378738604949,126,0.07481143243804111,0.14672539942514712,0.4166081319194275,0.08853828497832118,0.16703461184031995,0.17538948841179436,0.929711990453988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
46,87,host_pretrain,True,True,0.0,False,True,True,True,1000,0,46000,0,0,9.426672499997949,13598.125452821405,0.0,1000,828,172,0,0.828,0.172,314,0.314,153,0,0.0,26,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 202}, ""DC-2"": {""DC-2"": 172}, ""DC-3"": {""DC-3"": 201}, ""DC-4"": {""DC-4"": 210}, ""DC-5"": {""DC-5"": 215}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,675,0.675,314,0.314,11,0.011,0,0,0,0,46000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,504,46000,46000,10508,3.1397803534591007,1.5657823308119698,1.573998022647131,-2.0927010131260704,-0.6789316650893953,0.09514533877372741,0.8845057766588907,0.5966878124172725,-0.07620296617674213,-0.07669063919918641,-0.07542611838924507,0.0,1219.8224780850746,1000,0,1000,0,0,0,801,27,0.801,0.199,0.18195510556055766,1063274.75228384,1284.1482515505313,13598.125452821405,0.0,183574693.61308903,6714255.937499997,31324052.556765072,221613002.1073541,0.0,221613002.1073541,38038308.49426507,0.0,0.0,0.0,221613002.1073541,61.559167252042805,13500.000000000004,493.76334707273134,2303.5566678248147,16297.32001489755,0.0,16297.32001489755,0.0,16297.32001489755,0.8283570542677884,0.03029721123604231,0.14134573449616927,0.0,0.0,267648.5532697513,221613.0021073541,43329300.560438685,0.0,43329300.560438685,52330.07314062643,43329.300560438685,0.0,0.0,0.0,0.0,19313.0,19.313,184.0,839.8,0.8398,1.0,1.0,1037017.0,1037.017,3403.949999999999,4583.0,7011.836309031108,0.14247337729680135,828,14528.0,254.0,17942518.0,803163.9999999999,0.09082355895033783,0.1799284140969163,0.23253668331688349,0.5078740157480315,69.91971086740696,150,0.0822938911787886,0.15882789104790596,0.4491846727287449,0.09270308097785986,0.1631029348740642,0.1910281718246744,0.9983858745518764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
47,88,host_pretrain,True,True,0.0,False,True,True,True,1000,0,47000,0,0,9.441909799999848,13731.196153883688,0.0,1000,802,198,0,0.802,0.198,372,0.372,185,0,0.0,18,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 191}, ""DC-2"": {""DC-2"": 211}, ""DC-3"": {""DC-3"": 189}, ""DC-4"": {""DC-4"": 202}, ""DC-5"": {""DC-5"": 207}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,617,0.617,372,0.372,11,0.011,0,0,0,0,47000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,47000,47000,11006,3.027922557060977,1.5102098043185161,1.5177127564527901,-2.0929825176675636,-0.6672985002578024,0.09493691325187684,0.8815577944598524,0.5981798078640398,-0.018651986543283646,-0.018914330026965184,-0.017733049679951495,0.0,1042.8720759170058,1000,0,1000,0,0,0,774,28,0.774,0.226,0.21068855650359758,1088124.856061245,1356.7641596773628,13731.196153883688,0.0,185371148.07742968,7509862.2499999935,31882517.55330813,224763527.8807378,0.0,224763527.8807378,39392379.80330812,0.0,0.0,0.0,224763527.8807378,62.43431330020495,13499.999999999993,546.9197414295132,2321.903874651924,16368.82361608143,0.0,16368.82361608143,0.0,16368.82361608143,0.8247385588990658,0.03341228143555753,0.14184915966537673,0.0,0.0,280253.7754123913,224763.52788073782,44282323.297734976,0.0,44282323.297734976,55214.86695478176,44282.323297734976,0.0,0.0,0.0,0.0,20776.6,20.7766,184.0,843.6999999999999,0.8436999999999999,1.0,1.0,1036556.0,1036.556,3533.2,4578.0,7114.282702550357,0.14042174619260975,802,14528.0,254.0,19717184.2,812688.2999999999,0.09883953448651955,0.17352698237885464,0.23301394870216888,0.45433070866141717,69.27786839101752,133,0.09115329023825229,0.17975402075001928,0.5354224455471481,0.09283115146814597,0.17345579764276178,0.19359773775252886,0.9943111799036292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
